site,rank,title,link
Al Jazeera,1,Gaza in a thousand faces: Two years of Israel’s genocide,https://www.aljazeera.com/features/longform/2025/10/7/gaza-in-a-thousand-faces-two-years-of-israels-genocide?traffic_source=rss
Al Jazeera,2,US and China provoke sharp fall in global outlook for renewable power,https://www.aljazeera.com/news/2025/10/7/us-and-china-provoke-sharp-fall-in-global-outlook-for-renewable-power?traffic_source=rss
Al Jazeera,3,Indonesia ends search for victims of school collapse with at least 61 dead,https://www.aljazeera.com/news/2025/10/7/indonesia-ends-search-for-victims-of-school-collapse-with-at-least-61-dead?traffic_source=rss
Al Jazeera,4,Five Georgia opposition leaders charged with ‘coup’ attempt after protests,https://www.aljazeera.com/news/2025/10/7/five-georgia-opposition-leaders-charged-with-coup-attempt-after-protests?traffic_source=rss
Al Jazeera,5,Two years of Israel’s genocide in Gaza: By the numbers,https://www.aljazeera.com/news/2025/10/7/two-years-of-israels-genocide-in-gaza-by-the-numbers?traffic_source=rss
Al Jazeera,6,UNESCO board backs Egypt’s Khaled el-Enany as its next chief,https://www.aljazeera.com/news/2025/10/7/unesco-board-backs-egypts-khaled-el-enany-as-its-next-chief?traffic_source=rss
Al Jazeera,7,Venezuela’s Maduro says US embassy ‘false flag’ bombing foiled in Caracas,https://www.aljazeera.com/news/2025/10/7/venezuelas-maduro-says-us-embassy-false-flag-bombing-foiled-in-caracas?traffic_source=rss
Al Jazeera,8,"After two years of war, do Israelis support Netanyahu?",https://www.aljazeera.com/video/newsfeed/2025/10/7/after-two-years-of-war-do-israelis-support-netanyahu?traffic_source=rss
Al Jazeera,9,Harvard ruled as legally liable for theft of body parts from morgue,https://www.aljazeera.com/news/2025/10/7/harvard-ruled-as-legally-liable-for-theft-of-body-parts-from-morgue?traffic_source=rss
Al Jazeera,10,Live: Israel’s genocide continues across Gaza two years since start of war,https://www.aljazeera.com/news/liveblog/2025/10/7/live-israels-genocide-continues-across-gaza-two-years-since-start-of-war?traffic_source=rss
Al Jazeera,11,LeBron James’s post causes retirement rumours as Lakers ticket prices rise,https://www.aljazeera.com/sports/2025/10/7/lebron-james-post-causes-retirement-rumours-as-lakers-ticket-prices-rise?traffic_source=rss
Al Jazeera,12,"One killed, several injured in Syrian Army, SDF clashes in Aleppo: Reports",https://www.aljazeera.com/news/2025/10/7/one-killed-several-injured-in-syrian-army-sdf-clashes-in-aleppo-reports?traffic_source=rss
Al Jazeera,13,"Reports: How the US funded Israel’s wars on Gaza, Lebanon, Iran",https://www.aljazeera.com/features/2025/10/7/reports-israel-couldnt-wage-wars-on-gaza-lebanon-iran-without-us-support?traffic_source=rss
Al Jazeera,14,Marc Marquez to miss two MotoGP rounds with shoulder injury,https://www.aljazeera.com/sports/2025/10/7/marc-marquez-to-miss-two-motogp-rounds-with-shoulder-injury?traffic_source=rss
Al Jazeera,15,"As Israel systematically destroys Gaza City, those fleeing have few options",https://www.aljazeera.com/video/birds-eye-view/2025/10/7/as-israel-systematically-destroys-gaza-city-those-fleeing-have-few-options?traffic_source=rss
Al Jazeera,16,Why is the US military is being deployed in US cities?,https://www.aljazeera.com/video/project-force-2/2025/10/7/why-is-the-us-military-is-being-deployed-in-us-cities?traffic_source=rss
Al Jazeera,17,Trump walks back offer to talk to Democrats as government shutdown extends,https://www.aljazeera.com/news/2025/10/7/trump-walks-back-offer-to-talk-to-democrats-as-government-shutdown-extends?traffic_source=rss
Al Jazeera,18,How Ladakh protest leader Sonam Wangchuk went from Indian hero to ‘traitor’,https://www.aljazeera.com/features/2025/10/7/how-ladakh-protest-leader-sonam-wangchuk-went-from-indian-hero-to-traitor?traffic_source=rss
Al Jazeera,19,Day one of Israel and Hamas indirect talks ends on ‘positive’ note in Egypt,https://www.aljazeera.com/news/2025/10/7/day-one-of-gaza-peace-talks-ends-on-positive-note-in-egypt?traffic_source=rss
Al Jazeera,20,"Russia-Ukraine war: List of key events, day 1,321",https://www.aljazeera.com/news/2025/10/7/russia-ukraine-war-list-of-key-events-day-1321?traffic_source=rss
Associated Press,1,The Nobel Prize in medicine goes to 3 scientists for key immune system discoveries,https://apnews.com/article/nobel-prize-medicine-a68cf8a3b930570630168a949d277cde
Associated Press,2,Fishermen in Trinidad and Tobago fear for their lives and jobs after US strikes in the Caribbean,https://apnews.com/article/trinidad-us-military-venezuela-strikes-fishing-fcd24c441f58162b811a24b247334fc5
Associated Press,3,"France's premier quits hours after naming government, plunging the country into more political chaos",https://apnews.com/article/france-prime-minister-resign-lecornu-2faa9292442e104feef4e239df92d08f
Associated Press,4,South Carolina's top law official says no arson evidence so far in fire that destroyed judge's home,https://apnews.com/article/judge-house-fire-diane-goodstein-south-carolina-0ca7558e66215dc5ec23683dc861b8ae
Associated Press,5,Chicago and Illinois sue to stop Trump’s Guard deployment plan after Portland ruling,https://apnews.com/article/national-guard-portland-chicago-trump-a35549dc8d198b0270eaa95e5230ba94
Associated Press,6,DOJ contradicts DeSantis: Some detainees at 'Alligator Alcatraz' likely never in removal proceedings,https://apnews.com/article/florida-immigration-alligator-alcatraz-desantis-613c86e73d064f7e732049411dc2c01c
Associated Press,7,Trump says he's open to health care deal but government must reopen first,https://apnews.com/article/government-shutdown-trump-congress-7d7e6f9b4e52d05b692cc40ec6c96cf3
Associated Press,8,"Supreme Court rejects appeal from Ghislaine Maxwell, imprisoned former girlfriend of Jeffrey Epstein",https://apnews.com/article/supreme-court-epstein-maxwell-appeal-a4ba832cd2a23a2c499cef23f1e30927
Associated Press,9,Ex-NFL QB Mark Sanchez faces felony in fight that authorities say was over parking,https://apnews.com/article/mark-sanchez-stabbing-felony-779e3e7c8a746b6218dfda8fcdb8d153
Associated Press,10,"Silly mistakes, costly blunders and head-scratching decisions led to sloppy football",https://apnews.com/article/on-football-sloppy-sunday-74d89ae07e90fda19976330d9f725819
Associated Press,11,Pakistan's Sidra Amin reprimanded for breaching ICC code of conduct against India,https://apnews.com/article/pakistan-india-sidra-amin-reprimand-d877c59807c092aba847e6086bce9319
Associated Press,12,Rush announce reunion tour five years after the death of drummer Neil Peart,https://apnews.com/article/rush-reunion-tour-neil-peart-new-drummer-anika-nilles-9527015b58124236e8f9413dd074db77
Associated Press,13,'The Walking Dead' comes alive in auction for 15-year anniversary,https://apnews.com/article/walking-dead-auction-heritage-auctions-greg-nicotero-3d0f0e09816d4ca26dca5685c1474701
Associated Press,14,"Taylor Swift's 'The Life of a Showgirl' breaks record, sells 2.7 million copies in U.S. on first day",https://apnews.com/article/taylor-swift-life-of-a-showgirl-sales-ccbff586e3ac2e59ef1ce6708fb53917
Associated Press,15,Bari Weiss is the new editor-in-chief of CBS News after Paramount buys her website,https://apnews.com/article/cbs-bari-weiss-skydance-5539ff80e8edf11ab9508dd5419faa83
Associated Press,16,Company bids less than a penny per ton in biggest US coal sale in over a decade,https://apnews.com/article/trump-coal-sales-public-lands-montana-b2dbbdc81e7afbf24947b9a4b32fa417
Associated Press,17,Canada's last hockey stick factory survives in face of tariff threats and globalization,https://apnews.com/article/canada-hockey-stick-factory-manufacturing-tariffs-615eede6d761f1f241a98872556cb397
Associated Press,18,Ground squirrels are taking over a North Dakota city and officials are not amused,https://apnews.com/article/minot-city-north-dakota-ground-squirrels-dde22d2fa10140191a168687a5aa4daa
Associated Press,19,Half a house for half a million dollars: Home crushed by tree hits market near Los Angeles,https://apnews.com/article/monrovia-california-crushed-house-for-sale-half-million-ee5184233a20e5e957c3abdbfa8d5753
Associated Press,20,"Whale surfaces, capsizes fishing boat off New Hampshire coast",https://apnews.com/article/whale-breach-boat-capsize-new-hampshire-efe8cbfae49b93f6325c4331db8999ae
