site,rank,title,link
Al Jazeera,1,Football world mourns Diogo Jota following deadly car crash,https://www.aljazeera.com/video/newsfeed/2025/7/3/football-world-mourns-diogo-jota-following-deadly-car-crash?traffic_source=rss
Al Jazeera,2,"Chicago mass shooting leaves four dead, 14 injured outside downtown lounge",https://www.aljazeera.com/news/2025/7/3/chicago-mass-shooting-leaves-four-dead-14-injured-outside-downtown-lounge?traffic_source=rss
Al Jazeera,3,Israel attacks car near Beirut during rush hour,https://www.aljazeera.com/video/newsfeed/2025/7/3/israel-attacks-car-near-beirut-during-rush-hour?traffic_source=rss
Al Jazeera,4,Russia becomes first country to recognise Afghanistan’s Taliban government,https://www.aljazeera.com/news/2025/7/3/russia-becomes-first-country-to-recognise-afghanistans-taliban-government?traffic_source=rss
Al Jazeera,5,US issues first wave of Iran sanctions after ceasefire in 12-day war,https://www.aljazeera.com/news/2025/7/3/us-issues-first-wave-of-iran-sanctions-after-ceasefire-in-12-day-war?traffic_source=rss
Al Jazeera,6,England-India: Gill breaks Tendulkar record in second Test,https://www.aljazeera.com/sports/2025/7/3/england-india-gill-breaks-tendulkar-record-in-second-test?traffic_source=rss
Al Jazeera,7,Is ChatGPT hurting our critical thinking skills?,https://www.aljazeera.com/video/the-take-2/2025/7/3/aje-onl-glb_aicriticalthinking_av_v2-030725?traffic_source=rss
Al Jazeera,8,Trump’s ‘One Big Beautiful Bill’ passes the US House of Representatives,https://www.aljazeera.com/news/2025/7/3/us-house-of-representatives-votes-on-trumps-one-big-beautiful?traffic_source=rss
Al Jazeera,9,Israel strikes Gaza school as over 300 Palestinians killed in 48 hours,https://www.aljazeera.com/video/newsfeed/2025/7/3/israel-strikes-gaza-school-as-over-300-palestinians-killed-in-48-hours?traffic_source=rss
Al Jazeera,10,Will Trump’s ‘Big Beautiful Bill’ help grow the US economy?,https://www.aljazeera.com/video/counting-the-cost/2025/7/3/will-trumps-big-beautiful-bill-help-grow-the-us-economy?traffic_source=rss
Al Jazeera,11,How will the next Dalai Lama be chosen?,https://www.aljazeera.com/video/inside-story/2025/7/3/how-will-the-next-dalai-lama-be-chosen?traffic_source=rss
Al Jazeera,12,"Russia ‘will not back down’ on Ukraine war goals, Putin tells Trump",https://www.aljazeera.com/news/2025/7/3/russia-will-not-back-down-on-ukraine-war-goals-putin-tells-trump?traffic_source=rss
Al Jazeera,13,UN expert outlines how companies profit from Israel’s genocide,https://www.aljazeera.com/video/newsfeed/2025/7/3/un-expert-outlines-how-companies-profit-from-israels-genocide?traffic_source=rss
Al Jazeera,14,"Chelsea vs Palmeiras: FIFA Club World Cup – teams, start time, lineup",https://www.aljazeera.com/sports/2025/7/3/chelsea-vs-palmeiras-fifa-club-world-cup-teams-start-time-lineup?traffic_source=rss
Al Jazeera,15,Solid US job numbers mask weakness underneath,https://www.aljazeera.com/economy/2025/7/3/solid-us-job-numbers-mask-weakness-underneath?traffic_source=rss
Al Jazeera,16,"Israeli drone attack in Lebanon kills 1, injures 3 near Beirut",https://www.aljazeera.com/news/2025/7/3/israeli-drone-attack-near-beirut-kills-at-least-one-injures-three-others?traffic_source=rss
Al Jazeera,17,Will Gaza finally get a ceasefire?,https://www.aljazeera.com/video/the-bottom-line/2025/7/3/will-gaza-finally-get-a-ceasefire?traffic_source=rss
Al Jazeera,18,Did Democrat Zohran Mamdani struggle with Black and working-class voters?,https://www.aljazeera.com/news/2025/7/3/did-democrat-zohran-mamdani-struggle-with-black-and-working-class-voters?traffic_source=rss
Al Jazeera,19,Water For Data,https://www.aljazeera.com/video/people-power/2025/7/3/water-for-data?traffic_source=rss
Al Jazeera,20,Fact-checking Trump’s immigration and One Big Beautiful Bill claims,https://www.aljazeera.com/features/2025/7/3/fact-checking-trumps-immigration-and-one-big-beautiful-bill-claims?traffic_source=rss
